a,b,c,d
3.113414710196858550e+02,3.575380483269735805e+02,5.708526525516419952e+02,7.144902463396604162e+02
1.317574252732446780e+02,1.211797247923456951e+02,1.333033632398172017e+02,1.511141455553427875e+02
5.409263171748958484e+03,5.080082443180070186e+03,5.039816806223597268e+03,5.048706515477698304e+03
1.980186102613751018e+02,1.091633343620179346e+02,1.418447006250107734e+02,1.939181809586879695e+02
3.812314451726754783e+02,3.446656186539254918e+02,3.540273211708677081e+02,4.089659217121193251e+02
3.597964026732958018e+02,3.186951162738984635e+02,1.603084641696192705e+02,1.909252502733593246e+02
1.141880215380477011e+03,1.141880215380477239e+03,1.020097196752949912e+03,1.044604304101531625e+03
7.700720197381480148e+01,1.453281244477910832e+02,1.964499382062343216e+02,1.756712522643393868e+02
1.772737753332972090e+02,1.421280078696017597e+02,1.957019656078771277e+02,1.133967961513142910e+02
5.729621253363086453e+02,1.063185315354167642e+03,9.489498126651635630e+02,7.014627705413184913e+02
9.931342721784561434e+01,2.435307631743507102e+02,1.123581813125304620e+02,6.624414522755716916e+01
5.558835416382378298e+02,4.057278654590416522e+02,7.613897938178263303e+02,7.514316177784626234e+02
7.392234114108414360e+02,9.539663976317048082e+02,7.538079808618747393e+02,6.123371062044377595e+02
1.871674697105586915e+02,1.572286413538315344e+02,5.653004139185278518e+02,2.074493209719600202e+02
-1.014172771995549454e+02,-1.362898582254024404e+02,2.890160041640837107e+02,0.000000000000000000e+00
7.689317676658430400e+02,5.455654976625207837e+02,7.639727980738859969e+02,3.509598143062705731e+02
3.908954909088026284e+02,2.619816395169293060e+02,6.068482411238380791e+02,4.039754931814777024e+02
5.626613424098226233e+02,5.291247077855600764e+02,6.441683210033656906e+02,9.549042604049371903e+02
3.139535370605294702e+02,3.094802285865005160e+02,2.655896028351733662e+02,2.608911825630466410e+02
2.262603269704306058e+03,1.438583623805530351e+03,1.759209366720576099e+03,2.547311423296230714e+03
2.313678656645453486e+02,3.484595094428744915e+02,5.104381785801996330e+02,3.239256569089131403e+02
1.473345524044266028e+02,5.474216530426422196e+02,4.281210627100337547e+02,3.995621244347482275e+02
4.755465662909030016e+02,4.519368140100470441e+02,8.673091297823115156e+02,6.347724566201515017e+02
1.001232066617875716e+03,1.495663873059006164e+03,1.268136040705305959e+03,1.164394646319916319e+03
4.339378068891238627e+02,4.166595068165875659e+02,3.710783869578374947e+02,3.501922542943107146e+02
2.261593212480195803e+02,1.696780987828172726e+02,2.117923601884661764e+02,1.553111377232638688e+02
2.030558091966409222e+02,1.761515641530745881e+02,1.724872303807848937e+02,2.758473018652501878e+02
1.380543203935428949e+02,2.799752536989512350e+02,1.596756649964579537e+02,3.913732931151274101e+02
2.143046420334642619e+02,4.982000741478628925e+02,3.706246632424670224e+02,3.418800529388601035e+02
4.972970889762171396e+02,4.391734260821259568e+02,6.740355469930741492e+02,9.116190508728381019e+02
1.234740533762595987e+03,9.388199256224704641e+02,9.590479589823753486e+02,5.881934592658990368e+02
3.944117639163267768e+02,4.844837429787551173e+02,3.998201220492368293e+02,3.719944636817604646e+02
1.282690744025684069e+02,1.559420634031322663e+02,5.950030239287110589e+01,1.275500192901127718e+02
3.916351496455446295e+02,3.109148013392275516e+02,2.371074731353866127e+02,2.505693620415622149e+02
5.018884833933237246e+02,4.500775974989576298e+02,4.194573179186070320e+02,-3.758307523019179825e+02
4.974493310079835169e+02,5.602503512652717745e+02,3.653079893661724782e+02,2.626846424092747156e+02
1.928396795637193009e+03,1.501793328495662990e+03,1.791585962139726234e+03,1.959353508747796695e+03
3.879079756992917396e+02,3.695189268661629285e+02,2.892791537127182551e+02,7.007014663666122942e+02
1.207511540968963118e+03,1.036276475251726424e+03,7.756190943958768003e+02,9.610591149840555545e+02
6.241515912616631567e+02,7.495381212641549382e+02,1.899435732276219824e+02,2.541134677657472878e+02
2.848238525812014927e+02,2.576776681095447543e+02,3.398699486413490831e+02,3.623313252376231617e+02
2.248775561472871686e+03,1.632402228744196691e+03,2.343746010064748134e+03,2.325866572946225460e+03
-2.844621127476448663e+01,2.574912083973405288e+02,8.734076732788814468e+01,1.730034451239468467e+02
1.174384497826274014e+02,1.055979433886482184e+02,1.453775746992560869e+02,1.085378059515641951e+02
5.121523731731127782e+02,5.797560424122810900e+02,5.462338284332385001e+02,6.362455758372794890e+02
2.486640325162245517e+02,6.516209771689987065e+02,1.267998047261629154e+03,3.717233894002170018e+02
2.538444872457907877e+02,3.132421296570896061e+02,3.134140833418687180e+02,6.327907379672474235e+02
4.062823509860310196e+02,5.161958577643194985e+02,5.161958577643194985e+02,3.334403639555745258e+02
5.036860123075562683e+02,6.624434851368790760e+02,7.057662561490532198e+02,7.855678981243737553e+02
6.431485863362672717e+02,1.677637225213734382e+03,7.214364506108711339e+02,6.394931901066956925e+02
1.568868266030016230e+02,1.641379388177004159e+02,2.392918053835238368e+02,2.128430826967072562e+02
5.894209082274501554e+01,4.956350376491456444e+01,7.735001421716816594e+01,2.942952500122912696e+01
4.006444816559325318e+03,2.544268088900741532e+03,2.229672352798943393e+03,3.150211819379883309e+03
4.942582749932931847e+02,2.839045852359429318e+02,3.692912990108555960e+02,3.042185745094188860e+02
1.785723883213744330e+02,1.815692693123815786e+02,1.450519928067923274e+02,1.629087145338889968e+02
1.510989949357719411e+02,2.525540221536992362e+02,1.877632897676802486e+02,1.876262242928293915e+02
3.240623447006701667e+02,2.578703131217133659e+02,3.882334724569672346e+01,4.359338757311279551e+02
1.178770978237521945e+02,1.654759877383259550e+02,2.506502418805615093e+02,2.488291226607016142e+02
1.132363520557490347e+03,1.091172412225909966e+03,1.308797245756975144e+03,1.012394387168624121e+03
2.102194255073108309e+02,1.572269379859719152e+02,2.639891788780699358e+02,2.668596886863978170e+02
2.815110759515811196e+02,2.673998355817171273e+02,2.375305001093898341e+02,1.967026386620302674e+02
1.311456259795613448e+02,3.098421522147687028e+02,1.466854898847448965e+02,2.713186695080586333e+02
1.177453319287923478e+03,1.495419154353914564e+03,1.544204687200538501e+03,5.473628265723568802e+02
1.204658254324075642e+03,1.288886372294597550e+03,2.339766522967906440e+03,1.606088200309942522e+03
2.112919464620073029e+02,1.588808167521233941e+02,1.966337673167842297e+02,1.749678410907406487e+02
5.130356506714375655e+02,5.177485048924424973e+02,4.343804078508772477e+02,5.277954397144269478e+02
1.980635279611353781e+02,1.797161600452180039e+02,1.858649087148586716e+02,1.399048854532443329e+02
4.807776865236715480e+01,1.551738616913392264e+02,2.457850704373231281e+02,2.088821303540264296e+02
8.720072324580820577e+01,1.351468775700092806e+02,9.983736782830902712e+01,1.705605661129081909e+02
3.080705962748317575e+02,2.033229120560881427e+02,3.345727666195433017e+02,-3.558539009349382809e+02
2.731986363337502439e+02,2.814083272919743877e+02,1.940486257456359453e+02,1.256346342714860498e+02
2.967576316683648656e+02,2.433585647245665200e+02,2.602631203827344848e+02,4.003171396904982089e+02
2.597467642675443358e+02,8.914842486057405324e+01,1.292310259775098586e+02,8.290359686158414831e+01
2.129211652727572357e+02,1.786201535223059693e+02,1.467241369876905139e+02,2.080667653679267062e+02
4.202597312559911416e+02,3.460336128690795476e+02,5.766779211018499609e+02,6.228296060912192615e+02
2.556332555662053778e+02,2.280981322956060069e+02,2.685116648341995074e+02,2.209471819236842123e+02
2.258115888579040416e+02,2.769561553477275879e+02,3.079790658524597688e+02,4.712277416951076248e+02
6.723467847933069379e+02,1.083677372025467321e+03,9.745814182045440930e+02,1.028145449282438904e+03
1.371830877779365437e+03,1.449730022678024852e+03,1.487168981875244981e+03,1.578599898737197009e+03
9.953804641354436455e+01,1.624953347776695978e+02,1.086240230070806518e+02,1.265391018028184931e+02
3.561841662501371957e+02,3.360041984476359289e+02,3.144963820914770736e+02,2.074198390535526073e+02
9.869755720853054299e+02,9.100225612375318178e+02,1.096009846192505165e+03,8.013160194166175643e+02
3.432469481883928211e+02,3.631336187314270774e+02,5.031547147454996889e+02,5.068159060963079128e+02
3.324361493199211054e+03,2.342143796204220052e+03,3.486695065650041215e+03,2.540465199122050763e+03
1.119335104775226000e+03,8.174404942002909138e+02,7.674936127907294576e+02,1.792930088477656682e+03
5.721546730589648178e+02,1.404571731353448513e+03,5.477990134636153243e+02,1.542386394759897257e+03
9.153885925714222083e+01,5.968770349420564969e+01,9.047413754215642712e+01,-4.713640663497197636e+01
4.897825139500423006e+02,4.110522510437701271e+02,7.835417713591640450e+02,8.153184495030736798e+02
9.993113987993714886e+01,9.018623153943222803e+01,1.048100103958136060e+02,8.793856890924026004e+01
5.379694674181087976e+03,4.666055561380249856e+03,4.515559272549486195e+03,4.499867554979636225e+03
6.640653413621914751e+02,6.992176036437094808e+02,5.544434249887863189e+02,6.465320285391582047e+02
7.502666843735120494e+01,8.356445968368299759e+01,9.096753251716569366e+01,5.410025919138283257e+01
1.386129825885354876e+03,9.250819797381038825e+02,1.520379436612682639e+03,1.832551186465673936e+03
1.070874091882355287e+03,5.167596429487618934e+02,9.396150445627374665e+02,8.056617863818040632e+02
1.452824243785355804e+02,1.513016611354229894e+02,9.206694994169605195e+01,3.509078714019123879e+01
2.485267775564592796e+02,1.112621093402984513e+02,1.871435801677188522e+02,9.060137605998005483e+01
1.353612851201799572e+02,8.639462476127360446e+01,1.137248073048119466e+02,4.537051920032674701e+01
1.674680798171898914e+03,1.648718478321585508e+03,1.664753933599028187e+03,1.528803842662613761e+03
7.664007211216092230e+01,1.434240162910386118e+02,9.018752868521661981e+01,9.376652393926913476e+01
4.419016101548010056e+01,4.539055337130305645e+01,1.763141568608697014e+02,1.280405358593303617e+02
9.010335273069241424e+00,8.597965184606253786e+01,1.469428270041752285e+02,1.045499076079572234e+02
5.290544735919137338e+02,4.282568614769022588e+02,4.681716168059399479e+02,3.195703527451348691e+02
5.934154049708841967e+02,4.265990515492439954e+02,3.562604963859881195e+02,1.456865922753781319e+02
1.361025666371992315e+01,1.191285936219984620e+02,3.750510632875586836e+00,2.113943435152136772e+02
1.549830946181159277e+02,1.758939466284088269e+02,-9.052219356477417378e+00,3.951284764583158449e+01
7.523851986577728894e+02,5.549517914314770906e+02,7.278111313377855822e+02,6.416933396984474030e+02
1.167978665856227281e+02,7.259078872547723904e+01,9.116112797734569995e+01,1.516284591615377337e+02
8.718278335934003280e+02,9.871700777723671081e+02,1.665451864993166737e+03,1.148004545240985863e+03
3.056109789669079873e+03,2.713146884578633490e+03,2.808274833473131366e+03,3.448719797172978815e+03
4.104188337007257132e+02,4.050651289316471093e+02,4.083599962931950813e+02,4.030062915241165911e+02
1.937969009651093018e+02,1.626426752656969654e+02,1.349485624975579015e+02,1.350907628284210773e+02
1.684027695376658812e+04,1.891574808513312382e+04,1.384620765426672187e+04,1.683425198231398463e+04
1.207918566614706833e+03,9.968305658386748291e+02,1.282702941609426944e+03,1.627435558115418871e+03
1.611753739955178446e+02,1.557708615771334451e+02,1.006553234332398858e+02,3.395664682250907163e+01
7.256277364831305476e+02,4.233239960022335140e+02,6.580471169110415985e+02,1.396405574039493445e+02
1.575684452575055445e+02,-3.219410376818357378e+01,6.294703607097028453e+01,1.911500949234315669e+02
1.934875907805289216e+03,1.930608258526588770e+03,1.596164754817491712e+03,1.548494194605018720e+03
2.318184727513624694e+03,2.395986711398025818e+03,2.106550356087793716e+03,2.127285994770164962e+03
9.316479426303882860e+01,1.067913630795822826e+02,2.069492166299507119e+02,-4.123305352471499674e+01
5.461281345551516324e+02,5.745753640870077561e+02,5.738113678863256837e+02,4.462045632877462253e+02
2.697710097455235996e+02,4.621106725340172261e+02,2.882362954961427590e+02,2.110576313947825327e+02
2.315135294257253804e+02,3.967529111792999288e+02,2.987990333607867228e+02,3.227057019869066607e+02
5.458852200823569092e+02,4.931951168493616251e+02,6.286280089015871226e+02,7.403014951456508470e+02
3.013131193664150942e+02,3.587646975954856430e+02,5.953656627631976335e+02,2.098475719771426213e+02
5.119341409948384012e+02,4.188542637641833721e+02,1.161056730659775212e+03,1.107390123134110127e+03
1.924130576506853743e+02,2.701509774721920962e+02,2.560922987496956580e+02,2.319597503535015619e+02
2.625075633806365545e+02,2.659475167036414973e+02,4.783548589405825879e+01,2.202873727381786466e+02
4.891836974962837559e+01,7.242800728482080785e+01,5.259845223959986527e+01,7.081897584143771951e+01
3.226455023564996623e+02,4.258279973539342791e+02,4.898802741045178664e+02,3.538301807116116038e+02
1.855248373816581875e+02,2.790757743564222437e+02,1.557723392063708729e+02,2.112957835454925828e+02
4.668819853988092063e+02,8.491778337376877062e+02,7.058774262056734869e+02,7.031643069279804195e+02
1.204933550585430595e+02,4.986554401453275887e+02,4.946882676315726712e+02,2.841786744315209603e+02
1.224939313054666854e+03,1.257835550574296349e+03,1.458387920728401696e+03,7.859230215762296439e+02
2.100114796403391040e+02,1.995557425540824283e+02,1.361142232713507951e+02,7.959184652141166794e+01
2.778364454053743202e+02,5.436888521310964961e+02,6.384736704068837980e+02,3.111454472116736838e+02
5.469124742662014569e+02,7.844789388139764696e+02,5.851698394015872964e+02,8.156659328295713749e+02
7.637173281158981126e+02,6.642669606496750703e+02,8.628479621866991920e+02,6.331879741718144032e+02
2.005597509013613831e+02,1.542252587183744197e+02,1.194825314067314679e+02,0.000000000000000000e+00
1.242162087253562277e+03,9.571481501671938759e+02,1.210815935971963654e+03,1.183289066671776027e+03
3.116401577552073832e+02,3.306312283336322935e+02,2.695513735668082518e+02,2.877793794170322599e+02
5.361225974713955793e+02,7.074599719507955342e+02,6.484075716822982258e+02,9.659820641537610300e+02
1.197515076026908218e+02,1.604183866131324123e+02,9.447462797538574364e+01,2.456875581191833646e+02
5.305755839925869850e+02,7.946715505080188677e+02,1.076979037767982391e+03,1.768463977792902597e+03
1.088600672634119292e+03,1.220677957764533403e+03,5.786868768605642117e+02,5.723505283497821665e+02
5.487689195657327446e+02,6.653593876020062226e+02,4.657319800692353624e+02,5.487223629511315721e+02
7.768900178181925753e+01,6.243666755068409913e+01,7.974663919090491504e+01,1.158678611622927122e+02
4.803781368744373594e+02,4.890368682375396929e+02,4.426441337302824195e+02,2.714398879913745191e+02
7.659045455160588972e+03,3.848023561928431718e+03,4.726933385533095134e+03,7.610808827962865507e+03
6.323370302700167258e+02,4.431423748748695743e+02,3.995890161418934667e+02,1.821750244959845304e+02
-1.581541694388789949e+02,2.808645624321496825e+02,1.985580316223807813e+02,1.346921118189393383e+02
2.397726070529799927e+02,2.424452481796985239e+02,2.458651794819639917e+02,2.899013790386171081e+02
6.286617532043902656e+02,3.109388367837107126e+02,8.003530212785287858e+02,4.668501431244629316e+02
6.664482113298047352e+02,8.651382445911573313e+02,8.040005725169323796e+02,9.933912402854410857e+02
3.592131163432105723e+02,7.265430142747572972e+02,8.996301418361235847e+02,5.782476557123881094e+02
3.603329061439882821e+02,2.622381485017008913e+02,3.150962355263196173e+02,6.485788975948180450e+02
3.867757769065690923e+02,4.270916031691641592e+02,9.765255645973460332e+02,8.427842176809278953e+02
9.023822576522835561e+02,1.417447822225431310e+03,1.519964295949972666e+03,1.104355291744888973e+03
2.910145781273434295e+03,3.795373171084619116e+03,5.913579266788876339e+03,5.271601573633206499e+03
1.603188969322307571e+02,3.912068327807904211e+02,1.354068575236235574e+02,1.327117352996099271e+02
