a,b,c,d
1.361909676639401567e+01,3.336959408404535310e+01,1.238093513551713620e+01,1.255823972064844085e+01
6.507474871619709234e+01,8.812819355985180891e+01,8.175726802829566964e+01,8.618272907200383770e+01
7.065201500357360942e+01,7.319240796892253798e+01,6.850029967802419151e+01,6.135254039390842706e+01
3.167692403767408393e+01,2.837292921455534866e+01,4.445045407493662992e+01,3.587425627451347054e+01
-2.241477116719560669e+01,-3.218021635685033033e+01,8.595869419855441151e+01,0.000000000000000000e+00
7.049191553054394888e+01,5.633360418455362151e+01,8.739959278796155218e+01,6.119669926294554330e+01
8.955388143208651286e+01,4.003481396171554962e+01,9.583689927801812303e+01,8.298644298050894008e+01
5.869361915190219747e+01,5.194117531211551153e+01,5.862517716980923410e+01,8.204686689153598422e+01
3.195968717191132669e+01,2.349100809464721706e+01,3.123271790773755896e+01,3.284204359583627308e+01
1.608552283935579226e+02,1.268285823732382909e+02,1.277159924328600766e+02,1.790843892751053943e+02
4.721983446281313945e+01,5.896199981818244851e+01,7.639939894383890362e+01,5.741764876413539298e+01
2.597823069435558452e+01,8.852193983462137794e+01,5.916394181720732348e+01,6.793853619074029382e+01
5.287215528951032439e+01,4.819374108138853785e+01,1.960546709406180241e+02,1.144864004344037909e+02
1.151881134284241170e+02,1.333790570887090041e+02,1.332584379638584551e+02,1.238424910818387445e+02
3.526930612638444984e+01,3.213176747972958225e+01,3.135338221687255356e+01,2.372605445304025196e+01
4.172978416288853509e+01,3.176830494822475615e+01,3.659129227987391175e+01,2.725115369599626192e+01
2.057305084348171675e+01,2.242586637349243261e+01,2.266343526168458666e+01,2.235622550318657176e+01
3.157834997696137336e+01,3.935238230989452290e+01,2.679380677907670005e+01,5.540361135797961367e+01
2.565435148868520798e+01,5.502487186787125495e+01,4.149532640421838892e+01,3.604183845760514515e+01
5.649898145533359894e+01,4.974892666343765768e+01,6.504626533016309509e+01,7.723583123080248924e+01
1.110175139970796749e+02,7.299590747912137090e+01,6.228620256082044193e+01,5.894676327516971526e+01
1.073477971496573957e+02,1.175061287849393921e+02,7.846322290094353491e+01,1.087945388482517188e+02
1.870292271043124188e+01,1.906050150860248493e+01,1.225464004678304342e+01,1.302752595932026658e+01
3.173245466401866466e+01,3.074697032702521682e+01,3.110634308308677021e+01,3.188332936619886482e+01
7.592418783566566276e+01,7.641617364607310492e+01,5.721991355118247924e+01,-4.313674470324178856e+01
3.669731663020171197e+01,4.165507419323622429e+01,3.319684684737111269e+01,2.567126833931068219e+01
1.849608896273577159e+02,1.525969531115889879e+02,1.560125018343659349e+02,1.814311116581381782e+02
1.029336983902133369e+02,5.897792475600461870e+01,1.388544326480439963e+02,1.669604296906973104e+02
1.289233598428039613e+02,1.265575290344429220e+02,1.207113521159285341e+02,1.244555189461730578e+02
1.285942948504606989e+02,1.204382409834195471e+02,1.723229488857616332e+01,4.575997867920694517e+01
4.610869782298529174e+01,4.560721362633053388e+01,6.130890462862289780e+01,5.992266859142046798e+01
2.583078021220145502e+02,1.841195052923735602e+02,2.490413012566575617e+02,2.317800953958852404e+02
-3.882997493268617539e+00,3.311970578458954861e+01,1.320982545082441995e+01,2.866280220002175128e+01
1.925983482344913966e+01,1.680213018429167704e+01,2.606711448501105721e+01,2.287727663636099962e+01
9.302099191570702885e+01,9.212427149434466855e+01,6.174799740263247827e+01,8.494879898667340967e+01
4.092197337862842943e+01,8.051302836270394891e+01,1.411437319177433665e+02,5.588335934680777939e+01
2.990794145678772509e+01,3.730295018362939174e+01,4.059190797992414446e+01,5.866694526411924926e+01
2.346737362370517488e+01,2.888321130552712646e+01,2.888321130552712646e+01,1.598685539572950809e+01
5.888544222290765617e+01,6.638001772210168383e+01,4.598436799134960040e+01,6.224111302126983958e+01
7.600847213696302163e+01,1.138109226766065376e+02,8.178304384334379051e+01,6.877057955694670000e+01
4.027121174903798817e+01,3.555847826502586173e+01,4.925633432982751003e+01,3.643961344864380436e+01
1.020824448740758328e+01,1.778886177198960894e+01,1.391710534904231444e+01,6.392869105046814937e+00
2.287114696257334003e+02,2.386591360954469963e+02,1.998602351032184288e+02,2.294318982019410669e+02
8.851601789507874685e+01,5.009146157823401069e+01,6.086337225743851320e+01,5.500192971038156031e+01
2.837504763967475441e+01,2.808041157259093623e+01,2.666553012274648182e+01,2.752992227316246598e+01
4.173591949072238094e+01,3.327294278537932826e+01,3.331053923888104862e+01,2.432018759187897672e+01
8.519247035155103731e+01,3.091846141576586859e+01,1.642417528485044542e+01,6.206331122177505222e+01
1.862437426792049422e+01,3.684646821128296779e+01,4.324582476243250539e+01,5.475382407236915583e+01
1.577524839102334795e+02,1.292248395258978348e+02,1.499042641883908118e+02,1.373961377824432191e+02
3.746783154833051555e+01,1.705821263858181780e+01,4.223842572442266174e+01,3.158430048304984439e+01
3.697971289719867372e+01,4.970068386057363341e+01,4.900192012908600248e+01,2.960206939676378468e+01
1.543128537804011557e+01,4.167599333751731905e+01,1.391937625357639519e+01,2.757456141209860334e+01
1.184983467879448540e+02,1.590827584998709199e+02,1.625392017661982322e+02,8.610521773703449355e+01
1.502340235816377003e+02,1.389373839550318053e+02,1.599412113743352961e+02,1.577229756971286747e+02
7.382826409648032495e+01,6.933050030336961811e+01,3.180551312185695423e+01,5.885722760945935761e+01
5.244564768432074686e+01,4.969207247560620999e+01,5.029755705197642612e+01,5.373402355998216251e+01
1.963058424753391762e+01,2.836054715919688363e+01,2.279993880019310737e+01,1.437382965977123561e+01
1.583500549691769876e+01,2.945671306671194856e+01,5.035042726296969562e+01,5.665058309498404299e+01
5.508084042973288241e+00,8.013833236007769756e+00,7.278077855204195146e+00,8.113282498064490866e+00
8.737662076875368200e+01,3.892992390938159986e+01,9.405174046470807525e+01,-4.928118042514538644e+01
4.745935308892637750e+01,5.245662933071515255e+01,4.036617044083628514e+01,1.999025182636565034e+01
8.043533311620942072e+01,7.805378151106637574e+01,8.290951235882457127e+01,1.070026823338617419e+02
3.253495807542819307e+01,3.845264380544759319e+01,3.913889116202102514e+01,2.946254306321531402e+01
6.572981328514191546e+01,6.174667045380456898e+01,5.356818556091752015e+01,5.483831941203371940e+01
5.142169664973032184e+01,4.670266812359461994e+01,6.433205938533214407e+01,5.643568874130461666e+01
2.425706036697753376e+01,2.377197331053093166e+01,2.273092613377405513e+01,3.014517596897123397e+01
4.000304376694255382e+01,4.472993503159136708e+01,3.981172959315458826e+01,6.001808059801795281e+01
7.742309114095995426e+01,1.163541437596289683e+02,8.023950018313698251e+01,7.636520843509997292e+01
1.256576389713861488e+02,1.273049610254462038e+02,1.251663413021077673e+02,1.287396179263430156e+02
3.198033651711483927e+01,2.882774811588191000e+01,1.802300284882888093e+01,2.633502014908205169e+01
8.471295325814122634e+01,8.138312848046824399e+01,8.498526453580313955e+01,5.381645560742331469e+01
7.956793941876379961e+01,7.997773483811097606e+01,1.061545253362318988e+02,9.792885906563796539e+01
6.199769880860523585e+01,6.293965780524069942e+01,6.510700975868266482e+01,6.333011578786393159e+01
2.496875131687277189e+02,2.212122361283776399e+02,2.350949739006080108e+02,1.974387921313058314e+02
4.223221347742418175e+01,4.655685215334786164e+01,3.203009588115745743e+01,7.355376135480477728e+01
9.101337367753006902e+01,1.563307651224611732e+02,7.657893401955418256e+01,1.538271248424894679e+02
3.008133105338387381e+01,2.574526701528846218e+01,2.504351839873225671e+01,-8.163605268681331850e+00
4.790802709046496943e+01,4.855283391040156005e+01,8.609711413421166526e+01,1.035419788075569869e+02
3.083590637915761334e+01,2.721058466965995848e+01,3.034548781944312523e+01,1.911770562813585883e+01
2.681088572833253920e+02,3.198267674553761708e+02,2.518240109596614502e+02,3.091711146289665066e+02
8.684891336373652848e+01,9.165953791220061930e+01,9.558763607017702668e+01,9.462791802220475290e+01
1.309826725967316996e+01,1.813078457656978415e+01,2.200258686206406011e+01,1.778728213673455016e+01
1.560363647756893499e+02,1.150091319894961828e+02,1.182179194045099990e+02,1.615030289754232626e+02
1.176865222435991001e+02,7.549221436304128474e+01,1.022857472943578898e+02,8.811169146113380179e+01
3.005166524743353307e+01,2.902572697083184750e+01,2.055783210371715342e+01,6.638752353545761764e+00
4.031006697244642112e+01,2.003574149760954981e+01,3.844941096059763197e+01,1.483870521208496562e+01
3.092252233498172131e+01,1.365966046386941457e+01,2.536643355385351128e+01,7.792714376236735241e+00
1.139862946792041356e+02,1.142575584510502154e+02,1.173231138422405024e+02,1.051692468459586252e+02
1.527265538815439072e+01,2.452612084290942818e+01,1.433268049714407510e+01,2.953953369925338279e+01
2.454527125574594493e+01,1.429135697646648673e+01,2.374319311945668787e+01,1.759113242165162916e+01
1.215434909163050525e+00,1.744591788386708586e+01,1.915006109353349473e+01,1.643105373987582141e+01
4.570000467901908792e+01,5.179439079447490002e+01,5.444953646433460648e+01,4.577114338441410979e+01
7.275731680167336890e+01,4.909479716066641686e+01,4.679340257070653308e+01,1.892270032463690654e+01
2.729896033896391128e+00,2.084278381384687862e+01,2.679197731730236232e+00,3.046193592431047747e+01
2.413191462127400300e+01,2.626861549236858906e+01,-1.488495888861916638e+00,5.490796687923756636e+00
7.771238686691526709e+01,7.826078018150354865e+01,7.885400042680265642e+01,8.914929676005182557e+01
2.252097035526589508e+01,1.592293627049487981e+01,1.779493149288706988e+01,3.100453015122376144e+01
1.280105020656799866e+02,1.709514507700098420e+02,1.842781616889093073e+02,1.134924323606906569e+02
2.214698314716048628e+02,2.254116707701168707e+02,2.079263194486611042e+02,2.391448105650954119e+02
6.500624536863924163e+01,5.518268714792753826e+01,6.700131141822151903e+01,5.499177216681441394e+01
5.732112307563515685e+01,3.025134507597435629e+01,2.021501042640824863e+01,3.941855101184441423e+01
7.619055700544713545e+02,8.215492113745646066e+02,7.982232178177030164e+02,7.886847095923963025e+02
1.271820631554813446e+02,1.308819710911928951e+02,1.153630789101477916e+02,1.377162161095506860e+02
3.033700135243912399e+01,3.463940334336251681e+01,2.583077519322890225e+01,6.325159722471461521e+00
1.099858208492946119e+02,5.836887918398231534e+01,7.023408771005811957e+01,2.261909596636631292e+01
2.385339644821883098e+01,-6.990634927042575164e+00,9.469866637927561115e+00,3.560583845854979756e+01
1.496760744668864049e+02,1.763049857189439820e+02,1.458506078030796971e+02,1.345816207324166669e+02
2.348224946631523835e+02,2.202814113469687527e+02,2.101115427547931631e+02,2.432257896123575733e+02
9.588894252202321056e+00,1.375862327431442722e+01,2.637931261401083560e+01,-2.242478544988318667e+00
1.472896469930417993e+02,1.129559224872561742e+02,1.732852669870813997e+02,9.571662235103801208e+01
2.499703109096381581e+01,4.677512834800530328e+01,2.692675593641548559e+01,2.319888746623164977e+01
4.134135855524860403e+01,5.947204881775367369e+01,5.408517505964839245e+01,4.999790609056715596e+01
4.592775346813141368e+01,5.000834567368821126e+01,5.467303063072398572e+01,5.543732855733097153e+01
5.686411415383964396e+01,6.050942512852818567e+01,8.262536247101017750e+01,5.396757869232651927e+01
6.381193958476478656e+01,5.036974211144726610e+01,1.191482957464610877e+02,1.367756253663752091e+02
2.962614924304848429e+01,3.875025627575185894e+01,2.251427908844872405e+01,3.837111639864703960e+01
4.285986336586446299e+01,4.634441175935826607e+01,5.880783042306196862e+00,4.166979607397154695e+01
2.027128402504992266e+01,2.144312511998850113e+01,1.837861067605592780e+01,1.694256683469730262e+01
4.090983867138217533e+01,4.053827244950633713e+01,3.602163022322094577e+01,2.931712597432941081e+01
2.581550460530732849e+01,2.766128274982661850e+01,3.057194756299877980e+01,4.185055025899397663e+01
1.242784957176166074e+02,1.259537621053354854e+02,1.209683130967748923e+02,1.235110717810988774e+02
2.850119878556258612e+01,7.800103877543533315e+01,9.361234039157466214e+01,6.128647140349862354e+01
9.871445176662795973e+01,1.092788371502137892e+02,8.819186148464062569e+01,1.014531009297025292e+02
1.875839722928843400e+01,1.645586126149358819e+01,1.893288048398781953e+01,8.363214358383610048e+00
5.531475433153940457e+01,1.048602259904553620e+02,9.733920908100652980e+01,3.027494260371298651e+01
3.080789638571416234e+01,5.351500412496109504e+01,2.762407375425403799e+01,5.311590753988235747e+01
5.081923638626981443e+01,5.148962815335340792e+01,4.849772835135264870e+01,4.695747246680352305e+01
3.738584644219702113e+01,2.860093702783620628e+01,1.940855822915677464e+01,0.000000000000000000e+00
1.051011885825726040e+02,8.614211900306916903e+01,1.004465585196589785e+02,8.067771632549937522e+01
5.306340550178632043e+01,4.358644005341493965e+01,4.925754133216319985e+01,4.519314614174146527e+01
7.794853200634344148e+01,7.643191326911666295e+01,6.237035431742427249e+01,7.393628299037604279e+01
3.400640361669752565e+01,3.880087090480965628e+01,2.049793816961346593e+01,5.389206260287185302e+01
7.178730070675287323e+01,7.213333812969281666e+01,8.393020984722222977e+01,1.397304248948087775e+02
1.473541840421376037e+02,1.597561822177325439e+02,1.175161167866069150e+02,1.285223420662184424e+02
1.073327557430343404e+02,9.036449989135816452e+01,5.703893295132718322e+01,7.262304829603135659e+01
3.026536085111109387e+01,2.218653733074624768e+01,2.936678659191512253e+01,2.075781276579635559e+01
4.929405541070195085e+01,4.613980616126929846e+01,3.646158625630791050e+01,2.718923195154740569e+01
4.607830425042691331e+02,3.030127635760673002e+02,3.092254335798445481e+02,4.887963615161337430e+02
9.445430872373336229e+01,9.414727134995673907e+01,7.695526891386596446e+01,6.933965644449860122e+01
-2.133395625579450794e+01,6.692331938695622284e+01,5.748821422013929094e+01,4.320056982205863250e+01
6.787360416673840291e+01,6.280130422243193067e+01,7.414756927830096345e+01,7.478891543624997951e+01
9.997182801099120297e+01,4.416809696223162973e+01,1.002952421982386539e+02,7.382719031743030769e+01
9.646495652442419555e+01,1.081662855987229364e+02,1.035666208924220371e+02,9.680727823543978161e+01
5.416955299684154568e+01,6.765298076598965338e+01,7.321515704441470973e+01,5.132681913578457511e+01
5.900101408372444922e+01,5.468712275583922633e+01,5.520396091070922751e+01,8.934491840543529406e+01
7.299277614186588892e+01,6.877661978613539873e+01,8.543924574113435710e+01,5.994578297087335272e+01
9.490156006773659669e+01,1.144948383218719243e+02,1.076920115882079756e+02,1.186010362948472903e+02
2.900308987106738527e+02,3.256333140487492983e+02,4.033175036897104064e+02,3.919126466531985216e+02
6.618705081971839377e+01,8.160164513037716461e+01,4.731298757535043364e+01,4.464274555988006910e+01
2.044399861834808974e+01,2.128274138700210472e+01,2.992692800274291187e+01,5.300879198697258232e+01
1.225680819197044968e+02,1.145895853411299470e+02,1.112259777867290751e+02,8.616013837401199282e+01
1.138174822911780382e+02,1.054115353009208036e+02,1.033420671983236190e+02,8.564087421976273617e+01
4.989996478488682641e+01,7.024500913402582114e+01,8.027301871576769088e+01,9.449319721319864129e+01
2.732590175640962116e+01,4.301695017734627413e+01,2.539030587152345220e+01,2.300686394826976056e+01
1.420182455540652029e+02,2.001799971068730315e+02,1.433049897357174700e+02,7.765049709912877063e+01
3.288700861776931816e+01,3.371363141897229809e+01,4.915766988307996144e+01,5.634312594067466762e+01
1.458906011584717817e+02,1.518746201637439981e+02,1.626898658226006091e+02,1.544824104627238910e+02
7.134976206890995343e+01,9.912452720940237327e+01,9.702408673036794085e+01,9.187698657670088664e+01
0.000000000000000000e+00,3.342784923873841052e+01,4.552745981862157265e+01,8.775285706387826679e+01
